period_label,nmas_artist_id,artist_name,residency,spotify_monthly_listeners,youtube_quarter_views,deezer_fans,spotify_revenue_usd,youtube_revenue_usd,deezer_revenue_usd,measured_platform_revenue_usd,unmeasured_platform_uplift_usd,gross_streaming_revenue_usd,gross_streaming_revenue_ngn,domestic_share_observed,domestic_revenue_usd,export_revenue_usd,export_revenue_ngn,split_basis,split_classification,youtube_views_source,spotify_listeners_source
Q2_2024,solidstar,Solidstar,domestic,76272,893559,1575,3203.42,3574.24,37.8,6815.46,961.03,7776.49,11664730.8,0.549828,4275.73,3500.76,5251140.05,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2024,solidstar,Solidstar,domestic,56059,728630,1579,2354.48,2914.52,37.9,5306.89,706.34,6013.24,9019856.1,0.54183,3258.15,2755.08,4132624.56,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2024,solidstar,Solidstar,domestic,62051,935410,1586,2606.14,3741.64,38.06,6385.85,781.84,7167.69,10751532.9,0.585529,4196.89,2970.8,4456202.3,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2025,solidstar,Solidstar,domestic,67634,834068,1591,2840.63,3336.27,38.18,6215.08,852.19,7067.27,10600908.6,0.680473,4809.09,2258.19,3387279.05,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2025,solidstar,Solidstar,domestic,71063,808409,1595,2984.65,3233.64,38.28,6256.56,895.39,7151.96,10727933.7,0.64247,4594.92,2557.04,3835555.12,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2025,solidstar,Solidstar,domestic,90481,756489,1601,3800.2,3025.96,38.42,6864.58,1140.06,8004.64,12006963.9,0.655761,5249.13,2755.51,4133264.77,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2025,solidstar,Solidstar,domestic,101588,786217,1609,4266.7,3144.87,38.62,7450.18,1280.01,8730.19,13095283.2,0.723518,6316.45,2413.74,3620615.2,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2026,solidstar,Solidstar,domestic,100608,743334,1615,4225.54,2973.34,38.76,7237.63,1267.66,8505.29,12757939.2,0.763892,6497.13,2008.16,3012246.42,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2026,solidstar,Solidstar,domestic,120943,669929,1635,5079.61,2679.72,39.24,7798.56,1523.88,9322.44,13983665.7,0.771314,7190.53,2131.91,3197871.94,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2026,solidstar,Solidstar,domestic,147661,1482525,1646,6201.76,5930.1,39.5,12171.37,1860.53,14031.89,21047841.9,0.779911,10943.63,3088.27,4632402.39,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 45% of the quarter, below the 90% adequacy threshold; subscribers x 5.99 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2019,sound-sultan,Sound Sultan,domestic,14368,211711,1042,603.44,846.84,25.01,1475.3,181.03,1656.33,2484494.09,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.53 views/month (EST, calibrated)",estimated: carried back from Q2_2019 and deflated by observed growth (EST; the provider series begins mid-Q2 2019)
Q2_2019,sound-sultan,Sound Sultan,domestic,18983,217191,1047,797.29,868.76,25.13,1691.18,239.19,1930.36,2895544.4,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.27 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2019,sound-sultan,Sound Sultan,domestic,12542,219291,1052,526.76,877.17,25.25,1429.18,158.03,1587.21,2380809.46,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.01 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2019,sound-sultan,Sound Sultan,domestic,11700,221405,1055,491.4,885.62,25.32,1402.34,147.42,1549.76,2324639.81,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 12.75 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2020,sound-sultan,Sound Sultan,domestic,10821,223628,1061,454.48,894.51,25.46,1374.46,136.34,1510.8,2266202.95,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 12.49 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2020,sound-sultan,Sound Sultan,domestic,11109,246109,1067,466.58,984.44,25.61,1476.62,139.97,1616.6,2424895.38,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 12.23 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2020,sound-sultan,Sound Sultan,domestic,11352,261692,1082,476.78,1046.77,25.97,1549.52,143.04,1692.56,2538833.08,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 11.97 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2020,sound-sultan,Sound Sultan,domestic,8100,269346,1088,340.2,1077.38,26.11,1443.7,102.06,1545.76,2318633.14,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 11.71 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2021,sound-sultan,Sound Sultan,domestic,9575,273316,1093,402.15,1093.26,26.23,1521.65,120.65,1642.29,2463437.41,0.115091,189.01,1453.28,2179916.99,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 11.45 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2021,sound-sultan,Sound Sultan,domestic,9501,273814,1097,399.04,1095.25,26.33,1520.62,119.71,1640.34,2460506.08,0.122715,201.29,1439.04,2158565.43,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 11.19 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2021,sound-sultan,Sound Sultan,domestic,20308,449017,1189,852.94,1796.07,28.54,2677.54,255.88,2933.42,4400134.2,0.154079,451.98,2481.44,3722166.58,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 9% of the quarter, below the 90% adequacy threshold; subscribers x 10.92 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2021,sound-sultan,Sound Sultan,domestic,20943,121089,1201,879.61,484.36,28.82,1392.79,263.88,1656.67,2485001.7,0.151152,250.41,1406.26,2109387.89,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2022,sound-sultan,Sound Sultan,domestic,26555,91871,1210,1115.31,367.48,29.04,1511.83,334.59,1846.43,2769640.5,0.206907,382.04,1464.39,2196581.85,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2022,sound-sultan,Sound Sultan,domestic,29726,111126,1217,1248.49,444.5,29.21,1722.2,374.55,2096.75,3145127.4,0.262302,549.98,1546.77,2320153.8,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2022,sound-sultan,Sound Sultan,domestic,31597,455958,1223,1327.07,1823.83,29.35,3180.26,398.12,3578.38,5367570.3,0.309392,1107.12,2471.26,3706889.4,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change (1 provider restatement repriced at the artist's median daily rate)","observed monthly listeners, quarter end level"
Q4_2022,sound-sultan,Sound Sultan,domestic,35771,103546,1227,1502.38,414.18,29.45,1946.01,450.71,2396.73,3595092.9,0.348243,834.64,1562.08,2343127.0,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2023,sound-sultan,Sound Sultan,domestic,25709,103022,1231,1079.78,412.09,29.54,1521.41,323.93,1845.34,2768015.1,0.456277,841.99,1003.36,1505033.88,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2023,sound-sultan,Sound Sultan,domestic,26777,244191,1239,1124.63,976.76,29.74,2131.13,337.39,2468.52,3702786.3,0.508677,1255.68,1212.84,1819263.51,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change (1 provider restatement repriced at the artist's median daily rate)","observed monthly listeners, quarter end level"
Q3_2023,sound-sultan,Sound Sultan,domestic,30400,94532,1246,1276.8,378.13,29.9,1684.83,383.04,2067.87,3101808.0,0.573749,1186.44,881.43,1322148.31,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2023,sound-sultan,Sound Sultan,domestic,35399,56453,1253,1486.76,225.81,30.07,1742.64,446.03,2188.67,3283004.1,0.687256,1504.18,684.49,1026738.89,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2024,sound-sultan,Sound Sultan,domestic,40274,114509,1258,1691.51,458.04,30.19,2179.74,507.45,2687.19,4030782.6,0.717597,1928.32,758.87,1138305.88,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2024,sound-sultan,Sound Sultan,domestic,41075,115588,1260,1725.15,462.35,30.24,2217.74,517.54,2735.29,4102930.5,0.761704,2083.48,651.81,977710.48,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2024,sound-sultan,Sound Sultan,domestic,44253,118106,1265,1858.63,472.42,30.36,2361.41,557.59,2919.0,4378496.7,0.771315,2251.47,667.53,1001296.78,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2024,sound-sultan,Sound Sultan,domestic,43285,183326,1270,1817.97,733.3,30.48,2581.75,545.39,3127.14,4690717.5,0.768873,2404.38,722.77,1084150.71,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2025,sound-sultan,Sound Sultan,domestic,48987,130219,1275,2057.45,520.88,30.6,2608.93,617.24,3226.17,4839249.3,0.810924,2616.18,609.99,914984.94,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2025,sound-sultan,Sound Sultan,domestic,48543,140272,1282,2038.81,561.09,30.77,2630.66,611.64,3242.3,4863455.7,0.815812,2645.11,597.19,895789.61,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2025,sound-sultan,Sound Sultan,domestic,73364,146952,1293,3081.29,587.81,31.03,3700.13,924.39,4624.51,6936771.6,0.806461,3729.49,895.02,1342536.59,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2025,sound-sultan,Sound Sultan,domestic,75419,163180,1303,3167.6,652.72,31.27,3851.59,950.28,4801.87,7202804.1,0.838303,4025.42,776.45,1164673.71,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2026,sound-sultan,Sound Sultan,domestic,72777,73996,1306,3056.63,295.98,31.34,3383.96,916.99,4300.95,6451428.3,0.858883,3694.02,606.94,910403.38,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2026,sound-sultan,Sound Sultan,domestic,94840,140729,1317,3983.28,562.92,31.61,4577.8,1194.98,5772.79,8659182.0,0.851223,4913.93,858.86,1288286.15,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2026,sound-sultan,Sound Sultan,domestic,109678,328851,1318,4606.48,1315.4,31.63,5953.51,1381.94,7335.45,11003182.2,0.856152,6280.26,1055.19,1582786.56,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 41% of the quarter, below the 90% adequacy threshold; subscribers x 5.99 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2019,spyro,Spyro,domestic,2905,0,0,122.01,0.0,0.0,122.01,36.6,158.61,237919.5,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2019,spyro,Spyro,domestic,3975,0,0,166.95,0.0,0.0,166.95,50.09,217.04,325552.5,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2019,spyro,Spyro,domestic,3462,0,0,145.4,0.0,0.0,145.4,43.62,189.03,283537.8,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2020,spyro,Spyro,domestic,3711,0,0,155.86,0.0,0.0,155.86,46.76,202.62,303930.9,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2020,spyro,Spyro,domestic,5371,0,0,225.58,0.0,0.0,225.58,67.67,293.26,439884.9,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2020,spyro,Spyro,domestic,5536,0,0,232.51,0.0,0.0,232.51,69.75,302.27,453398.4,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2020,spyro,Spyro,domestic,5268,0,0,221.26,0.0,0.0,221.26,66.38,287.63,431449.2,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2021,spyro,Spyro,domestic,5820,0,0,244.44,0.0,0.0,244.44,73.33,317.77,476658.0,0.069931,22.22,295.55,443324.7,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2021,spyro,Spyro,domestic,4276,0,0,179.59,0.0,0.0,179.59,53.88,233.47,350204.4,0.078898,18.42,215.05,322573.89,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2021,spyro,Spyro,domestic,3338,0,0,140.2,0.0,0.0,140.2,42.06,182.25,273382.2,0.115843,21.11,161.14,241712.85,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2021,spyro,Spyro,domestic,3519,0,0,147.8,0.0,0.0,147.8,44.34,192.14,288206.1,0.177356,34.08,158.06,237090.91,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2022,spyro,Spyro,domestic,3397,0,0,142.67,0.0,0.0,142.67,42.8,185.48,278214.3,0.186958,34.68,150.8,226199.96,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2022,spyro,Spyro,domestic,2820,0,0,118.44,0.0,0.0,118.44,35.53,153.97,230958.0,0.210655,32.44,121.54,182305.44,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2022,spyro,Spyro,domestic,145198,0,0,6098.32,0.0,0.0,6098.32,1829.49,7927.81,11891716.2,0.193879,1537.03,6390.78,9586164.78,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2022,spyro,Spyro,domestic,58498,43308,0,2456.92,173.23,0.0,2630.15,737.07,3367.22,5050834.2,0.445856,1501.3,1865.93,2798889.9,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 21% of the quarter, below the 90% adequacy threshold; subscribers x 9.62 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2023,spyro,Spyro,domestic,834897,2677110,0,35065.67,10708.44,0.0,45774.12,10519.7,56293.82,84440726.82,0.398997,22461.04,33832.78,50749171.14,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 9.36 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2023,spyro,Spyro,domestic,1028154,69970610,0,43182.47,279882.44,0.0,323064.91,12954.74,336019.65,504029472.6,0.250087,84034.0,251985.65,377978472.26,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2023,spyro,Spyro,domestic,882481,36275968,0,37064.2,145103.87,0.0,182168.07,11119.26,193287.33,289931001.9,0.268232,51845.89,141441.44,212162165.52,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2023,spyro,Spyro,domestic,1055713,30616050,0,44339.95,122464.2,0.0,166804.15,13301.98,180106.13,270159194.7,0.355499,64027.58,116078.55,174117823.0,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2024,spyro,Spyro,domestic,882872,28080500,0,37080.62,112322.0,0.0,149402.62,11124.19,160526.81,240790216.8,0.322876,51830.18,108696.63,163044941.34,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2024,spyro,Spyro,domestic,879156,26707946,0,36924.55,106831.78,0.0,143756.34,11077.37,154833.7,232250552.4,0.431277,66776.19,88057.51,132086272.17,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2024,spyro,Spyro,domestic,803616,26340671,0,33751.87,105362.68,0.0,139114.56,10125.56,149240.12,223860176.4,0.381254,56898.45,92341.67,138512502.07,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2024,spyro,Spyro,domestic,928194,19265950,0,38984.15,77063.8,0.0,116047.95,11695.24,127743.19,191614788.6,0.437397,55874.54,71868.65,107802976.38,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2025,spyro,Spyro,domestic,669979,15702270,9094,28139.12,62809.08,218.26,91166.45,8441.74,99608.19,149412284.1,0.481564,47967.75,51640.44,77460654.99,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2025,spyro,Spyro,domestic,1304559,24877440,9561,54791.48,99509.76,229.46,154530.7,16437.44,170968.15,256452218.1,0.701842,119992.56,50975.59,76463379.0,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2025,spyro,Spyro,domestic,929431,25217600,10015,39036.1,100870.4,240.36,140146.86,11710.83,151857.69,227786538.9,0.617891,93831.49,58026.2,87039298.85,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2025,spyro,Spyro,domestic,892715,21730000,10449,37494.03,86920.0,250.78,124664.81,11248.21,135913.01,203869522.5,0.568004,77199.09,58713.93,88070892.01,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2026,spyro,Spyro,domestic,675832,11793119,10778,28384.94,47172.48,258.67,75816.09,8515.48,84331.58,126497363.15,0.592712,49984.34,34347.24,51520854.09,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 6.24 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2026,spyro,Spyro,domestic,825660,20208205,115,34677.72,80832.82,2.76,115513.3,10403.32,125916.62,188874924.0,0.597838,75277.75,50638.87,75958299.59,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2026,spyro,Spyro,domestic,819322,11752380,253,34411.52,47009.52,6.07,81427.12,10323.46,91750.57,137625859.8,0.583272,53515.53,38235.04,57352562.56,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 46% of the quarter, below the 90% adequacy threshold; subscribers x 5.99 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2019,tay-iwar,Tay Iwar,domestic,56046,0,0,2353.93,0.0,0.0,2353.93,706.18,3060.11,4590167.4,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2019,tay-iwar,Tay Iwar,domestic,60175,0,0,2527.35,0.0,0.0,2527.35,758.2,3285.55,4928332.5,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2019,tay-iwar,Tay Iwar,domestic,68179,0,0,2863.52,0.0,0.0,2863.52,859.06,3722.57,5583860.1,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2020,tay-iwar,Tay Iwar,domestic,89589,0,0,3762.74,0.0,0.0,3762.74,1128.82,4891.56,7337339.1,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2020,tay-iwar,Tay Iwar,domestic,85070,0,0,3572.94,0.0,0.0,3572.94,1071.88,4644.82,6967233.0,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2020,tay-iwar,Tay Iwar,domestic,89873,0,0,3774.67,0.0,0.0,3774.67,1132.4,4907.07,7360598.7,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2020,tay-iwar,Tay Iwar,domestic,90070,0,0,3782.94,0.0,0.0,3782.94,1134.88,4917.82,7376733.0,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2021,tay-iwar,Tay Iwar,domestic,242292,0,0,10176.26,0.0,0.0,10176.26,3052.88,13229.14,19843714.8,0.022613,299.15,12929.99,19394984.7,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2021,tay-iwar,Tay Iwar,domestic,400590,0,0,16824.78,0.0,0.0,16824.78,5047.43,21872.21,32808321.0,0.020818,455.33,21416.88,32125321.23,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2021,tay-iwar,Tay Iwar,domestic,376977,0,0,15833.03,0.0,0.0,15833.03,4749.91,20582.94,30874416.3,0.038484,792.12,19790.83,29686238.85,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2021,tay-iwar,Tay Iwar,domestic,333454,68827,0,14005.07,275.31,0.0,14280.38,4201.52,18481.9,27722844.6,0.031544,583.0,17898.89,26848341.99,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2022,tay-iwar,Tay Iwar,domestic,373307,61354,0,15678.89,245.42,0.0,15924.31,4703.67,20627.98,30941967.3,0.021796,449.6,20178.37,30267561.67,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2022,tay-iwar,Tay Iwar,domestic,428578,178034,0,18000.28,712.14,0.0,18712.41,5400.08,24112.5,36168743.52,0.035329,851.86,23260.64,34890953.42,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 64% of the quarter, below the 90% adequacy threshold; subscribers x 10.14 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2022,tay-iwar,Tay Iwar,domestic,599753,189480,0,25189.63,757.92,0.0,25947.55,7556.89,33504.43,50256651.38,0.024938,835.52,32668.91,49003365.26,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 65% of the quarter, below the 90% adequacy threshold; subscribers x 9.88 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2022,tay-iwar,Tay Iwar,domestic,610129,57221,0,25625.42,228.88,0.0,25854.3,7687.63,33541.93,50312891.1,0.047796,1603.18,31938.74,47908115.59,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2023,tay-iwar,Tay Iwar,domestic,742217,137899,0,31173.11,551.6,0.0,31724.71,9351.93,41076.64,61614966.3,0.059332,2437.17,38639.48,57959213.26,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2023,tay-iwar,Tay Iwar,domestic,1152439,160711,0,48402.44,642.84,0.0,49045.28,14520.73,63566.01,95349020.1,0.093264,5928.44,57637.57,86456361.89,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2023,tay-iwar,Tay Iwar,domestic,937083,150120,0,39357.49,600.48,0.0,39957.97,11807.25,51765.21,77647817.7,0.099931,5172.94,46592.27,69888409.94,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2023,tay-iwar,Tay Iwar,domestic,945711,156556,0,39719.86,626.22,0.0,40346.09,11915.96,52262.04,78393066.9,0.140974,7367.57,44894.47,67341711.71,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2024,tay-iwar,Tay Iwar,domestic,776068,506524,0,32594.86,2026.1,0.0,34620.95,9778.46,44399.41,66599113.2,0.175014,7770.52,36628.89,54943339.56,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2024,tay-iwar,Tay Iwar,domestic,832425,140365,0,34961.85,561.46,0.0,35523.31,10488.55,46011.86,69017797.5,0.224365,10323.47,35688.4,53532598.83,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2024,tay-iwar,Tay Iwar,domestic,778108,239488,0,32680.54,957.95,0.0,33638.49,9804.16,43442.65,65163973.2,0.237458,10315.81,33126.84,49690263.89,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2024,tay-iwar,Tay Iwar,domestic,889919,259102,0,37376.6,1036.41,0.0,38413.01,11212.98,49625.99,74438978.1,0.22154,10994.16,38631.83,57947740.6,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2025,tay-iwar,Tay Iwar,domestic,880643,197825,1,36987.01,791.3,0.02,37778.33,11096.1,48874.43,73311647.7,0.26108,12760.13,36114.3,54171449.08,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2025,tay-iwar,Tay Iwar,domestic,900874,665432,24,37836.71,2661.73,0.58,40499.01,11351.01,51850.02,77775036.6,0.267727,13881.66,37968.36,56952547.28,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2025,tay-iwar,Tay Iwar,domestic,1105721,454553,55,46440.28,1818.21,1.32,48259.81,13932.08,62191.9,93287847.9,0.308759,19202.29,42989.61,64484416.55,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2025,tay-iwar,Tay Iwar,domestic,938601,437899,86,39421.24,1751.6,2.06,41174.9,11826.37,53001.27,79501911.9,0.314687,16678.82,36322.46,54483684.71,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change (8 provider restatements repriced at the artist's median daily rate)","observed monthly listeners, quarter end level"
