period_label,nmas_artist_id,artist_name,residency,spotify_monthly_listeners,youtube_quarter_views,deezer_fans,spotify_revenue_usd,youtube_revenue_usd,deezer_revenue_usd,measured_platform_revenue_usd,unmeasured_platform_uplift_usd,gross_streaming_revenue_usd,gross_streaming_revenue_ngn,domestic_share_observed,domestic_revenue_usd,export_revenue_usd,export_revenue_ngn,split_basis,split_classification,youtube_views_source,spotify_listeners_source
Q1_2019,skales,Skales,domestic,267353,0,4629,11228.83,0.0,111.1,11339.92,3368.65,14708.57,22062854.7,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,estimated: carried back from Q2_2019 and deflated by observed growth (EST; the provider series begins mid-Q2 2019)
Q2_2019,skales,Skales,domestic,353234,0,4655,14835.83,0.0,111.72,14947.55,4450.75,19398.3,29097444.6,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2019,skales,Skales,domestic,313766,0,4710,13178.17,0.0,113.04,13291.21,3953.45,17244.66,25866995.4,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2019,skales,Skales,domestic,314388,0,4785,13204.3,0.0,114.84,13319.14,3961.29,17280.42,25920637.2,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2020,skales,Skales,domestic,313933,0,4892,13185.19,0.0,117.41,13302.59,3955.56,17258.15,25887224.7,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2020,skales,Skales,domestic,498438,0,4989,20934.4,0.0,119.74,21054.13,6280.32,27334.45,41001676.2,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2020,skales,Skales,domestic,345726,0,5101,14520.49,0.0,122.42,14642.92,4356.15,18999.06,28498595.4,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2020,skales,Skales,domestic,281796,7444762,5214,11835.43,29779.05,125.14,41739.61,3550.63,45290.24,67935366.0,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 11.71 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2021,skales,Skales,domestic,326930,7553964,5353,13731.06,30215.86,128.47,44075.39,4119.32,48194.71,72292059.0,0.020793,1002.13,47192.57,70788858.26,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 11.45 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2021,skales,Skales,domestic,575124,7617121,5515,24155.21,30468.48,132.36,54756.05,7246.56,62002.62,93003922.8,0.033139,2054.7,59947.91,89921869.62,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 11.19 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2021,skales,Skales,domestic,453187,7636575,5692,19033.85,30546.3,136.61,49716.76,5710.16,55426.92,83140377.3,0.02777,1539.23,53887.69,80831539.4,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 10.92 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2021,skales,Skales,domestic,433529,0,5829,18208.22,0.0,139.9,18348.11,5462.47,23810.58,35715869.1,0.026945,641.57,23169.01,34753519.72,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2022,skales,Skales,domestic,459447,0,5919,19296.77,0.0,142.06,19438.83,5789.03,25227.86,37841793.3,0.046467,1172.27,24055.6,36083393.12,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2022,skales,Skales,domestic,435670,0,5967,18298.14,0.0,143.21,18441.35,5489.44,23930.79,35896185.0,0.024449,585.08,23345.71,35018572.38,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2022,skales,Skales,domestic,364720,7887592,6023,15318.24,31550.37,144.55,47013.16,4595.47,51608.63,77412945.6,0.027397,1413.91,50194.72,75292082.59,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 68% of the quarter, below the 90% adequacy threshold; subscribers x 9.88 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2022,skales,Skales,domestic,336722,3242224,6061,14142.32,12968.9,145.46,27256.68,4242.7,31499.38,47249071.8,0.045575,1435.57,30063.81,45095716.78,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2023,skales,Skales,domestic,311687,3407264,6108,13090.85,13629.06,146.59,26866.5,3927.26,30793.76,46190637.3,0.053969,1661.91,29131.85,43697771.34,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2023,skales,Skales,domestic,843690,7701646,6158,35434.98,30806.58,147.79,66389.35,10630.49,77019.85,115529772.6,0.030845,2375.65,74644.19,111966291.94,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 9.10 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2023,skales,Skales,domestic,677956,2838698,6225,28474.15,11354.79,149.4,39978.34,8542.25,48520.59,72780884.4,0.036718,1781.57,46739.02,70108524.18,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2023,skales,Skales,domestic,649764,3415752,6311,27290.09,13663.01,151.46,41104.56,8187.03,49291.59,73937379.6,0.063468,3128.42,46163.16,69244747.0,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2024,skales,Skales,domestic,551250,2296078,6368,23152.5,9184.31,152.83,32489.64,6945.75,39435.39,59153091.0,0.074618,2942.58,36492.81,54739213.58,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2024,skales,Skales,domestic,647603,3589445,6417,27199.33,14357.78,154.01,41711.11,8159.8,49870.91,74806367.7,0.080709,4025.04,45845.87,68768809.88,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2024,skales,Skales,domestic,535065,3685218,6475,22472.73,14740.87,155.4,37369.0,6741.82,44110.82,66166231.5,0.152578,6730.33,37380.49,56070738.48,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2024,skales,Skales,domestic,524599,3873646,6524,22033.16,15494.58,156.58,37684.32,6609.95,44294.27,66441398.1,0.130834,5795.2,38499.06,57748597.47,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2025,skales,Skales,domestic,726891,5453097,6628,30529.42,21812.39,159.07,52500.88,9158.83,61659.71,92489562.9,0.126738,7814.65,53845.06,80767583.98,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2025,skales,Skales,domestic,3153699,17779269,6746,132455.36,71117.08,161.9,203734.34,39736.61,243470.95,365206418.1,0.037035,9016.85,234454.09,351681142.29,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2025,skales,Skales,domestic,2020644,14876635,6950,84867.05,59506.54,166.8,144540.39,25460.11,170000.5,255000753.6,0.073225,12448.3,157552.21,236328310.38,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2025,skales,Skales,domestic,1452463,862112,7090,61003.45,3448.45,170.16,64622.05,18301.03,82923.09,124384632.66,0.079672,6606.63,76316.46,114474683.66,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 68% of the quarter, below the 90% adequacy threshold; subscribers x 6.50 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2026,skales,Skales,domestic,1513863,0,7269,63582.25,0.0,174.46,63756.7,19074.67,82831.38,124247063.7,0.077837,6447.36,76384.02,114576028.22,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2026,skales,Skales,domestic,2326284,0,7573,97703.93,0.0,181.75,97885.68,29311.18,127196.86,190795287.6,0.061221,7787.1,119409.76,179114644.79,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2026,skales,Skales,domestic,3078621,0,7711,129302.08,0.0,185.06,129487.15,38790.62,168277.77,252416655.9,0.054251,9129.28,159148.5,238722742.84,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2019,skepta,Skepta,diaspora_candidate,3163692,15831906,199662,132875.06,63327.62,4791.89,200994.58,39862.52,240857.1,361285643.47,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.53 views/month (EST, calibrated)",estimated: carried back from Q2_2019 and deflated by observed growth (EST; the provider series begins mid-Q2 2019)
Q2_2019,skepta,Skepta,diaspora_candidate,4179953,18431486,209225,175558.03,73725.94,5021.4,254305.37,52667.41,306972.78,460459164.54,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.27 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2019,skepta,Skepta,diaspora_candidate,3158266,19353821,218397,132647.17,77415.28,5241.53,215303.98,39794.15,255098.13,382647202.2,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.01 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2019,skepta,Skepta,diaspora_candidate,3649236,20305015,229477,153267.91,81220.06,5507.45,239995.42,45980.37,285975.79,428963691.6,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 12.75 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2020,skepta,Skepta,diaspora_candidate,3856946,21051733,236360,161991.73,84206.93,5672.64,251871.3,48597.52,300468.82,450703236.6,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 12.49 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2020,skepta,Skepta,diaspora_candidate,3867607,21566664,244424,162439.49,86266.66,5866.18,254572.33,48731.85,303304.17,454956261.3,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 12.23 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2020,skepta,Skepta,diaspora_candidate,4112784,21933311,252074,172736.93,87733.25,6049.78,266519.95,51821.08,318341.03,477511542.0,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 11.97 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2020,skepta,Skepta,diaspora_candidate,11353227,22193818,259385,476835.53,88775.27,6225.24,571836.04,143050.66,714886.7,1072330056.9,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 11.71 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2021,skepta,Skepta,diaspora_candidate,9424904,22352866,268953,395845.97,89411.46,6454.87,491712.3,118753.79,610466.1,915699142.8,0.02792,17044.17,593421.93,890132891.03,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"estimated: subscribers x 11.45 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2021,skepta,Skepta,diaspora_candidate,8333697,22415141,277990,350015.27,89660.56,6671.76,446347.6,105004.58,551352.18,827028269.1,0.003785,2087.01,549265.16,823897746.93,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 11.19 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2021,skepta,Skepta,diaspora_candidate,7589833,23073600,288524,318772.99,92294.4,6924.58,417991.96,95631.9,513623.86,770435786.7,0.005164,2652.24,510971.62,766457429.36,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 9% of the quarter, below the 90% adequacy threshold; subscribers x 10.92 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2021,skepta,Skepta,diaspora_candidate,6606733,12066319,295420,277482.79,48265.28,7090.08,332838.14,83244.84,416082.98,624124466.7,0.005747,2391.28,413691.7,620537542.86,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2022,skepta,Skepta,diaspora_candidate,6201729,11082783,301496,260472.62,44331.13,7235.9,312039.65,78141.79,390181.44,585272159.1,0.007917,3088.91,387092.53,580638790.55,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2022,skepta,Skepta,diaspora_candidate,5676362,11495314,305823,238407.2,45981.26,7339.75,291728.21,71522.16,363250.37,544875559.8,0.006309,2291.84,360958.53,541437802.01,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2022,skepta,Skepta,diaspora_candidate,5333455,11589413,308915,224005.11,46357.65,7413.96,277776.72,67201.53,344978.26,517467382.5,0.005958,2055.47,342922.78,514384172.79,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2022,skepta,Skepta,diaspora_candidate,6197705,10154240,311471,260303.61,40616.96,7475.3,308395.87,78091.08,386486.96,579730435.5,0.019207,7423.34,379063.61,568595420.86,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2023,skepta,Skepta,diaspora_candidate,5432089,9492017,313558,228147.74,37968.07,7525.39,273641.2,68444.32,342085.52,513128279.1,0.024016,8215.63,333869.89,500804839.69,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2023,skepta,Skepta,diaspora_candidate,5427402,10381355,315248,227950.88,41525.42,7565.95,277042.26,68385.27,345427.52,518141281.8,0.025337,8752.07,336675.45,505013173.95,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2023,skepta,Skepta,diaspora_candidate,5280145,8991588,316852,221766.09,35966.35,7604.45,265336.89,66529.83,331866.72,497800075.5,0.024099,7997.68,323869.03,485803550.56,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2023,skepta,Skepta,diaspora_candidate,6138219,11818915,318943,257805.2,47275.66,7654.63,312735.49,77341.56,390077.05,585115574.1,0.031475,12277.8,377799.25,566698876.86,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2024,skepta,Skepta,diaspora_candidate,6492085,20786273,321855,272667.57,83145.09,7724.52,363537.18,81800.27,445337.45,668006179.5,0.087913,39151.07,406186.39,609279578.33,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2024,skepta,Skepta,diaspora_candidate,5468315,17132581,323729,229669.23,68530.32,7769.5,305969.05,68900.77,374869.82,562304728.5,0.07586,28437.45,346432.36,519648547.36,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2024,skepta,Skepta,diaspora_candidate,5213790,13289073,325618,218979.18,53156.29,7814.83,279950.3,65693.75,345644.06,518466087.0,0.073265,25323.72,320320.34,480480502.51,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2024,skepta,Skepta,diaspora_candidate,5514051,18490563,327680,231590.14,73962.25,7864.32,313416.71,69477.04,382893.76,574340634.9,0.08474,32446.32,350447.44,525671159.6,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2025,skepta,Skepta,diaspora_candidate,10408647,14037401,330575,437163.17,56149.6,7933.8,501246.58,131148.95,632395.53,948593295.3,0.044618,28216.41,604179.12,906268687.32,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2025,skepta,Skepta,diaspora_candidate,10272430,9681846,333597,431442.06,38727.38,8006.33,478175.77,129432.62,607608.39,911412585.0,0.053382,32435.6,575172.79,862759190.92,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2025,skepta,Skepta,diaspora_candidate,14381031,19966603,337989,604003.3,79866.41,8111.74,691981.45,181200.99,873182.44,1309773660.9,0.043983,38405.06,834777.38,1252166076.81,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2025,skepta,Skepta,diaspora_candidate,17279105,15484705,341945,725722.41,61938.82,8206.68,795867.91,217716.72,1013584.63,1520376949.5,0.037825,38339.32,975245.32,1462867976.33,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2026,skepta,Skepta,diaspora_candidate,14421412,12479161,344943,605699.3,49916.64,8278.63,663894.58,181709.79,845604.37,1268406556.8,0.047774,40397.99,805206.39,1207809578.96,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2026,skepta,Skepta,diaspora_candidate,13474493,14034643,347574,565928.71,56138.57,8341.78,630409.05,169778.61,800187.67,1200281498.7,0.053253,42612.74,757574.93,1136362389.24,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2026,skepta,Skepta,diaspora_candidate,13233827,17970000,348676,555820.73,71880.0,8368.22,636068.96,166746.22,802815.18,1204222767.3,0.054,43351.89,759463.29,1139194928.16,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 46% of the quarter, below the 90% adequacy threshold; subscribers x 5.99 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2019,skiibii,Skiibii,domestic,199886,0,127,8395.21,0.0,3.05,8398.26,2518.56,10916.82,16375235.4,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,estimated: carried back from Q2_2019 and deflated by observed growth (EST; the provider series begins mid-Q2 2019)
Q2_2019,skiibii,Skiibii,domestic,264094,0,547,11091.95,0.0,13.13,11105.08,3327.58,14432.66,21648990.6,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2019,skiibii,Skiibii,domestic,229303,0,2087,9630.73,0.0,50.09,9680.81,2889.22,12570.03,18855047.7,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2019,skiibii,Skiibii,domestic,240467,0,3499,10099.61,0.0,83.98,10183.59,3029.88,13213.47,19820211.3,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2020,skiibii,Skiibii,domestic,239643,0,3618,10065.01,0.0,86.83,10151.84,3019.5,13171.34,19757009.7,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2020,skiibii,Skiibii,domestic,374728,0,3785,15738.58,0.0,90.84,15829.42,4721.57,20550.99,30826483.2,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2020,skiibii,Skiibii,domestic,246744,0,3954,10363.25,0.0,94.9,10458.14,3108.97,13567.12,20350677.6,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2020,skiibii,Skiibii,domestic,200300,0,4024,8412.6,0.0,96.58,8509.18,2523.78,11032.96,16549434.0,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2021,skiibii,Skiibii,domestic,197125,0,4084,8279.25,0.0,98.02,8377.27,2483.78,10861.04,16291561.5,0.022164,240.72,10620.32,15930481.82,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2021,skiibii,Skiibii,domestic,192137,0,4188,8069.75,0.0,100.51,8170.27,2420.93,10591.19,15886788.3,0.016606,175.88,10415.32,15622972.54,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2021,skiibii,Skiibii,domestic,177512,0,4303,7455.5,0.0,103.27,7558.78,2236.65,9795.43,14693140.8,0.018586,182.06,9613.37,14420049.15,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2021,skiibii,Skiibii,domestic,176864,3905550,4407,7428.29,15622.2,105.77,23156.26,2228.49,25384.74,38077113.6,0.047431,1204.02,24180.72,36271082.79,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2022,skiibii,Skiibii,domestic,1052606,15486615,9349,44209.45,61946.46,224.38,106380.29,13262.84,119643.12,179464685.4,0.127383,15240.52,104402.61,156603912.77,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2022,skiibii,Skiibii,domestic,870235,14405320,12841,36549.87,57621.28,308.18,94479.33,10964.96,105444.29,158166442.5,0.150631,15883.21,89561.08,134341625.82,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2022,skiibii,Skiibii,domestic,647450,9817122,13820,27192.9,39268.49,331.68,66793.07,8157.87,74950.94,112426407.0,0.146031,10945.16,64005.78,96008670.35,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2022,skiibii,Skiibii,domestic,681863,6159711,14184,28638.25,24638.84,340.42,53617.51,8591.47,62208.98,93313469.7,0.210354,13085.89,49123.09,73684633.98,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2023,skiibii,Skiibii,domestic,1202695,7123114,14794,50513.19,28492.46,355.06,79360.7,15153.96,94514.66,141771988.5,0.274073,25903.96,68610.7,102916049.91,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2023,skiibii,Skiibii,domestic,1313478,5493150,15442,55166.08,21972.6,370.61,77509.28,16549.82,94059.11,141088660.2,0.226844,21336.77,72722.34,109083507.65,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2023,skiibii,Skiibii,domestic,1075765,4895807,15885,45182.13,19583.23,381.24,65146.6,13554.64,78701.24,118051855.5,0.259799,20446.53,58254.71,87382058.02,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2023,skiibii,Skiibii,domestic,897059,293279,16276,37676.48,1173.12,390.62,39240.22,11302.94,50543.16,75814742.1,0.329039,16630.65,33912.51,50868770.44,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2024,skiibii,Skiibii,domestic,885107,4354452,16506,37174.49,17417.81,396.14,54988.45,11152.35,66140.79,99211191.3,0.330614,21867.1,44273.7,66410542.72,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2024,skiibii,Skiibii,domestic,819608,4477182,16679,34423.54,17908.73,400.3,52732.56,10327.06,63059.62,94589431.2,0.336562,21223.45,41836.17,62754262.48,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2024,skiibii,Skiibii,domestic,734880,4590632,16792,30864.96,18362.53,403.01,49630.5,9259.49,58889.98,88334976.0,0.375546,22115.89,36774.09,55161141.17,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2024,skiibii,Skiibii,domestic,869787,6293860,16909,36531.05,25175.44,405.82,62112.31,10959.32,73071.63,109607439.3,0.495414,36200.72,36870.91,55306361.53,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2025,skiibii,Skiibii,domestic,701654,4583390,17062,29469.47,18333.56,409.49,48212.52,8840.84,57053.36,85580034.6,0.534085,30471.35,26582.0,39873006.77,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2025,skiibii,Skiibii,domestic,803589,4889580,17193,33750.74,19558.32,412.63,53721.69,10125.22,63846.91,95770367.1,0.545688,34840.5,29006.41,43509612.03,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2025,skiibii,Skiibii,domestic,704138,4806170,17334,29573.8,19224.68,416.02,49214.49,8872.14,58086.63,87129946.2,0.554278,32196.12,25890.51,38835758.92,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2025,skiibii,Skiibii,domestic,843816,4675600,33,35440.27,18702.4,0.79,54143.46,10632.08,64775.55,97163318.4,0.578197,37453.01,27322.53,40983801.06,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2026,skiibii,Skiibii,domestic,1065768,3536900,33,44762.26,14147.6,0.79,58910.65,13428.68,72339.32,108508987.2,0.593116,42905.62,29433.71,44150563.59,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2026,skiibii,Skiibii,domestic,1227952,3706699,17853,51573.98,14826.8,428.47,66829.25,15472.2,82301.45,123452170.8,0.659577,54284.15,28017.3,42025947.92,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2026,skiibii,Skiibii,domestic,1279128,6253560,17943,53723.38,25014.24,430.63,79168.25,16117.01,95285.26,142927891.2,0.581735,55430.82,39854.44,59781666.93,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 46% of the quarter, below the 90% adequacy threshold; subscribers x 5.99 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2019,slimcase,Slimcase,domestic,31276,0,97,1313.59,0.0,2.33,1315.92,394.08,1710.0,2564996.4,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,estimated: carried back from Q2_2019 and deflated by observed growth (EST; the provider series begins mid-Q2 2019)
Q2_2019,slimcase,Slimcase,domestic,41323,0,209,1735.57,0.0,5.02,1740.58,520.67,2261.25,3391877.7,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2019,slimcase,Slimcase,domestic,23464,0,289,985.49,0.0,6.94,992.42,295.65,1288.07,1932105.6,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2019,slimcase,Slimcase,domestic,42222,0,508,1773.32,0.0,12.19,1785.52,532.0,2317.51,3476269.8,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2020,slimcase,Slimcase,domestic,18970,0,897,796.74,0.0,21.53,818.27,239.02,1057.29,1585935.0,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
