period_label,variable_name,provider,observations
Q4_2024,Twitter_followers_daily,soundcharts,15424
Q4_2024,Wikipedia_views_daily,chartmetric,3880
Q4_2024,YouTube_channel_views_daily,soundcharts,27591
Q4_2024,YouTube_domestic_followers_daily,soundcharts,408
Q4_2024,YouTube_domestic_listeners_daily,soundcharts,9631
Q4_2024,YouTube_listeners_daily,soundcharts,10692
Q4_2024,YouTube_subscribers_daily,chartmetric,4614
Q4_2024,YouTube_subscribers_daily,soundcharts,24664
Q4_2024,YouTube_total_followers_daily,soundcharts,437
Q4_2024,YouTube_total_listeners_daily,soundcharts,10633
Q4_2025,Amazon_Music_followers_daily,soundcharts,8211
Q4_2025,Audiomack_followers_daily,soundcharts,20222
Q4_2025,Audiomack_listeners_daily,soundcharts,30597
Q4_2025,Bandsintown_followers_daily,chartmetric,878
Q4_2025,Bandsintown_followers_daily,soundcharts,7222
Q4_2025,Boomplay_followers_daily,soundcharts,10238
Q4_2025,Deezer_fans_daily,chartmetric,7102
Q4_2025,Deezer_fans_daily,soundcharts,14979
Q4_2025,Facebook_followers_daily,chartmetric,3039
Q4_2025,Facebook_followers_daily,soundcharts,13110
Q4_2025,Facebook_likes_daily,chartmetric,3039
Q4_2025,Facebook_talks_daily,chartmetric,3039
Q4_2025,Genius_followers_daily,soundcharts,1872
Q4_2025,Instagram_domestic_followers_daily,soundcharts,611
Q4_2025,Instagram_followers_daily,chartmetric,7452
Q4_2025,Instagram_followers_daily,soundcharts,29689
Q4_2025,Instagram_total_followers_daily,soundcharts,624
Q4_2025,Playlist_Amazon_Music_count_daily,soundcharts,2887
Q4_2025,Playlist_Amazon_Music_editorial_count_daily,soundcharts,2887
Q4_2025,Playlist_Amazon_Music_editorial_reach_daily,soundcharts,2887
Q4_2025,Playlist_Amazon_Music_reach_daily,soundcharts,2887
Q4_2025,Playlist_Apple_Music_count_daily,soundcharts,6706
Q4_2025,Playlist_Apple_Music_editorial_count_daily,soundcharts,6706
Q4_2025,Playlist_Apple_Music_editorial_reach_daily,soundcharts,6706
Q4_2025,Playlist_Apple_Music_reach_daily,soundcharts,6706
Q4_2025,Playlist_Deezer_count_daily,soundcharts,4243
Q4_2025,Playlist_Deezer_editorial_count_daily,soundcharts,4243
Q4_2025,Playlist_Deezer_editorial_reach_daily,soundcharts,4243
Q4_2025,Playlist_Deezer_reach_daily,soundcharts,4243
Q4_2025,Playlist_YouTube_count_daily,soundcharts,3208
Q4_2025,Playlist_YouTube_editorial_count_daily,soundcharts,3208
Q4_2025,Playlist_YouTube_editorial_reach_daily,soundcharts,3208
Q4_2025,Playlist_YouTube_reach_daily,soundcharts,3208
Q4_2025,Playlist_count_daily,soundcharts,11797
Q4_2025,Playlist_editorial_count_daily,soundcharts,11797
Q4_2025,Playlist_editorial_reach_daily,soundcharts,11797
Q4_2025,Playlist_reach_daily,soundcharts,11797
Q4_2025,Radio_spins_daily_NG,soundcharts,21071
Q4_2025,Soundcharts_fanbase_score_daily,soundcharts,19611
Q4_2025,Soundcharts_score_daily,soundcharts,19611
Q4_2025,Soundcharts_trending_score_daily,soundcharts,19611
Q4_2025,Soundcloud_followers_daily,chartmetric,5154
Q4_2025,Soundcloud_followers_daily,soundcharts,9680
Q4_2025,Spotify_domestic_listeners_daily,soundcharts,8147
Q4_2025,Spotify_followers_daily,chartmetric,11592
Q4_2025,Spotify_followers_daily,soundcharts,27888
Q4_2025,Spotify_monthly_listeners_daily,chartmetric,11592
Q4_2025,Spotify_monthly_listeners_daily,soundcharts,32789
Q4_2025,Spotify_popularity_daily,chartmetric,8453
Q4_2025,Spotify_popularity_daily,soundcharts,50643
Q4_2025,Spotify_total_listeners_daily,soundcharts,8659
Q4_2025,TikTok_domestic_followers_daily,soundcharts,431
Q4_2025,TikTok_followers_daily,chartmetric,7591
Q4_2025,TikTok_followers_daily,soundcharts,16914
Q4_2025,TikTok_likes_daily,chartmetric,7621
Q4_2025,TikTok_likes_daily,soundcharts,16888
Q4_2025,TikTok_total_followers_daily,soundcharts,443
Q4_2025,Twitter_followers_daily,chartmetric,6727
Q4_2025,Twitter_followers_daily,soundcharts,14449
Q4_2025,Wikipedia_views_daily,chartmetric,9040
Q4_2025,YouTube_artist_daily_views,chartmetric,1948
Q4_2025,YouTube_artist_monthly_views,chartmetric,1948
Q4_2025,YouTube_channel_views_daily,chartmetric,10488
Q4_2025,YouTube_channel_views_daily,soundcharts,19737
Q4_2025,YouTube_domestic_followers_daily,soundcharts,462
Q4_2025,YouTube_domestic_listeners_daily,soundcharts,16397
Q4_2025,YouTube_listeners_daily,soundcharts,18039
Q4_2025,YouTube_subscribers_daily,chartmetric,10298
Q4_2025,YouTube_subscribers_daily,soundcharts,19953
Q4_2025,YouTube_total_followers_daily,soundcharts,491
Q4_2025,YouTube_total_listeners_daily,soundcharts,17426
